"id","tipo_de_barrio","nombre_del_barrio","integrantes_del_hogar","p1","p1_1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","p12_1","p12_2","p12_3","p13","p14","p14_1","p14_2","trabaja","p15","p16","p17","p18","p19","p20","p21","p22","p22_1","p23","p24","p24_1","p25","p26","p27","p28","p29","p30","p31","p32","p32_1","p32_2","p32_otros_1","p32_otros_2","p33","p33_1","p33_2","p33_3","p33_4","p33_5","p33_6","p34","p35","p36","p37","p38","p38_1","p38_2","p38_3","p38_4","p38_5","p39","p40","p41","p42","p43","p44","p45","p46","p47","p48","p48_1","p48_2","p48_3","p48_4","p48_5","p49","p50","p51","p51_1","p51_2","p51_3","p51_4","p51_5","p52","p53","p54","p55","p56","p57","p58","p59","p60","p60_1","p61","p61_1","p62","p63","p64","p65","p66","p66_1","p66_2","p67","p67_1","p68","p69","p69_1","p70","p71","p72","p72_1","p72_2","p72_3","p72_4","p72_5","p72_6","p72_7","p73","p73_1","p73_2","p73_3","p73_4","p73_5","p73_6","p73_7","p73_8","p73_9","p74","p75","p76","p77","p77_1","p77_2","p78","p79","fecha_de_entrevista","comuna","total_menores","total_adultos_mayores","q189cod1","q189cod1_etiqueta","q189cod2","q189cod2_etiqueta","p20c_renatep_rama_actividad","p20c_renatep_rama_etiqueta","p20c_renatep_ocupacion","p20c_renatep_ocupacion_etiqueta","q219cod1","q219cod1_etiqueta","q219cod2","q219cod2_etiqueta","p42c_cno","p42c_renatep_rama_actividad","p42_renatep_rama_etiqueta","p42c_renatep_ocupacion","p42c_renatep_ocupacion_etiqueta","hogar_monoparental","p67_tema_curso_grupos"
19459232,"1","9",2,"2","","1",49,"4","1","","","2","","","","2","","","","","1","","","1","","1","Vendedora cuenta propia","2","1","Vendedora emprendedora","Venta de artículos de limpieza y comida","6","","4","","","","3","2","","2","15","7","11","","","Por mi cuenta","","1","","","","","","","1","1","3","1","3","3","1","1","1","2","1","","","","","","","","","","","","","","","","","","","","","","","2","","1","2","2","2","1","1","","","1","","3","4","3","1","1","Diseño gráfico","","16","Diseño gráfico","1","1","","1","1","4","11","14","15","","","","","4","4","2","4","4","4","4","4","4","","2","","1","1","","","2","2","2023-05-31","Comuna 08",1,0,"53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5310","Venta al por menor en puestos móviles y  no realizadas en tiendas n.c.p.","2","Comercio Popular y Trabajos en Espacios Públicos","36","Vendedor/a punto fijo","","","","","","","","","0","","02"
19675495,"1","3",1,"1","","2",34,"6","1","","","1","2","","","5","","Paraguay","","1","1","","","1","","1","Metalúrgica","2","1","Operario","Producción de grampas","1","","1","2","","2","","1","1","2","40","8","4","","","","","7","","","","","","","1","4","1","1","2","3","3","3","2","3","2","Metalúrgica","3","Operario","1","2","","1","2","7","","","","","","1","1","3","3","2","2","1","2","2","","2","2","1","2","2","1","","","7","","","","3","1","1","Informatica","","3","","4","3","","2","1","5","","","","","","","","4","4","4","4","4","4","4","4","4","","2","","4","1","","","2","2","2023-06-16","Comuna 04",0,0,"28","FABRICACIÓN DE PRODUCTOS ELABORADOS DE METAL, EXCEPTO MAQUINARIA Y EQUIPO","2800","Fabricación de productos elaborados de metal, excepto maquinaria y equipo","6","Industria Manufacturera.","38","Otros","28","FABRICACIÓN DE PRODUCTOS ELABORADOS DE METAL, EXCEPTO MAQUINARIA Y EQUIPO","2800","Fabricación de productos elaborados de metal, excepto maquinaria y equipo","80.3.1.3 / operario de línea de montaje","6","Industria Manufacturera.","38","Otros","","02"
20372690,"1","2",2,"1","","1",21,"5","1","","","2","","","","1","","","","","1","","","1","","2","Cuadrilla  del barrio","2","1","Limpiar","Limpieza","1","","2","","","2","","2","","2","20hs","6","4","","","","","1","","","","","","","2","","1","1","3","3","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","2","","3","2","1","2","2","2","4","","1","","1","2","2","1","1","Computación","","3","","2","1","","2","1","3","5","11","","","","","","4","4","4","4","4","4","4","4","4","","2","","4","1","","","2","1","2023-07-14","Comuna 02",2,0,"91","SERVICIOS DE ASOCIACIONES","9109","Servicios de asociaciones n.c.p.","3","Servicios Personales y otros Oficios.","26","Servicios de Limpieza","","","","","","","","","0","","02"
19941068,"3","99",3,"3","","2",23,"6","1","","","2","","","","1","","","","","1","","","1","","1","Venta de productos electronicos","1","1","Ventas","Atención al cliente y embalar","1","En su casa","4","","","","3","2","","2","Entre 2 y 3 horas","4","7","","","","","1","","","","","","","1","1","3","2","1","3","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","2","","3","1","1","2","2","2","6","","7","","","","3","1","3","","Electrónica","3","","3","2","","2","1","3","","","","","","","","4","4","4","4","4","4","4","4","4","","2","","4","1","","","2","1","2023-06-28","Comuna 05",0,0,"53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5308","Tiendas no especializadas sin predominancia de alimentos y bebidas","2","Comercio Popular y Trabajos en Espacios Públicos","36","Vendedor/a punto fijo","","","","","","","","","0","","02"
19537673,"1","3",3,"1","","1",49,"5","1","","","1","1","1","","5","","Bolivia","","1","1","","","1","","1","Hogar particular","2","1","Empleada domestica","Servicios doméstico","7","","6","","","1","","","","1","25","8","4","","","","","1","","","","","","","2","","1","1","3","2","3","3","2","1","2","Servicio domestico","1","Empleada domestica","6","2","","2","","13","","","","","","2","2","3","3","2","2","2","3","2","","2","2","1","2","2","2","1","","7","","","","3","1","1","Computacion","","3","","4","2","","1","1","11","","","","","","","","4","4","4","4","2","4","4","4","4","","2","","4","1","","","2","1","2023-06-12","Comuna 04",3,0,"93","SERVICIOS N.C.P.","9309","Servicios n.c.p.","3","Servicios Personales y otros Oficios.","26","Servicios de Limpieza","95","SERVICIOS DE HOGARES PRIVADOS QUE CONTRATAN SERVICIO DOMESTICO","9500","Servicios de hogares privados que contratan servicio domestico","55.3.1.4 / mucama/empleada doméstica","3","Servicios Personales y otros Oficios.","26","Servicios de Limpieza","","02"
19457880,"1","9",2,"1","","2",33,"5","1","","","1","1","2","2","4","San Luis","","","","1","","","1","","1","Easy supermercado","7","1","Operario de deposito","Acomoda en el deposito, ordena","1","","1","2","","1","","","","2","46","1","8","","","","","1","","","","","","","2","","1","1","3","3","3","1","3","3","3","Cooperativa barrial","3","Barrendero","2","2","","1","1","13","","","","","","1","2","3","2","3","1","3","3","1","Utiliza autoelevadora eléctrica y sistema SAP de facturacion","3","1","1","1","1","1","","","7","","","","3","1","1","Oficios digitales","","3","","1","1","","1","1","3","","","","","","","","4","4","4","4","4","4","4","4","4","","2","","4","1","","","2","1","1991-05-31","Comuna 08",1,0,"53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5307","Tiendas no especializadas con predominancia de alimentos y bebidas","8","Transporte y Almacenamiento.","7","Carga de mercadería","91","SERVICIOS DE ASOCIACIONES","9109","Servicios de asociaciones n.c.p.","56.3.1.4 / barrendero","4","Recuperación, Reciclado y Servicios Ambientales.","31","Trabajador/a de limpieza de terrenos y espacios verdes","","02"
19802342,"1","3",1,"1","","2",48,"5","1","","","2","","","","5","","Paraguay","","1","1","","","1","","1","Vendedor","1","1","Vendedor ambulante","Vende chipa","1","","4","","","","3","2","","2","60","7","11","","","Ocurrencia propia","","1","","","","","","Canasta /bolsas/materia prima","1","4","5","1","3","3","3","3","1","3","2","Construcción","2","Construcción","1","2","","2","","3","","","","","","1","1","3","3","1","3","1","3","2","","2","2","2","99","2","1","","","7","","","","3","1","2","","Oficios digitales","3","","2","4","","1","1","4","8","7","","","","","","4","4","4","4","4","4","4","4","4","","2","","4","1","","","2","1","2023-06-16","Comuna 04",0,0,"53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5310","Venta al por menor en puestos móviles y  no realizadas en tiendas n.c.p.","2","Comercio Popular y Trabajos en Espacios Públicos","35","Vendedor/a ambulante","45","CONSTRUCCION","4500","Construcción","72.3.1.4 / ayudante de albañil/peón de albañil","5","Construcción e Infraestructura Social y Mejoramiento Ambiental.","2","Albañil // Durlero","","02"
20407449,"1","2",2,"1","","1",54,"6","1","","","1","1","2","2","4","Tucuman","","","","1","","","1","","1","Edificio","4","1","Portera edificio","Limpieza","1","","1","2","","1","","","","2","40","7","4","","","","","1","","","","","","","1","1","1","1","1","3","3","3","1","3","3","Hogarde chicos","2","Asistente terapeutic","1","1","","","","13","","","","","","1","1","1","3","3","1","1","3","1","Cocinera","2","1","1","2","2","1","","","7","","","","3","1","1","Computac","","3","","3","5","","1","1","14","","","","","","","","4","4","4","4","4","4","4","4","4","","2","","1","1","","","2","1","2023-07-14","Comuna 01",1,0,"74","SERVICIOS EMPRESARIALES N.C.P.","7406","Servicios de limpieza de edificios","3","Servicios Personales y otros Oficios.","37","Vigilador/a // Sereno/a","85","SERVICIOS SOCIALES Y DE SALUD","8503","Servicios sociales","40.1.1.2 / acompañante terapéutico","1","Servicios Socio Comunitarios","27","Servicios de salud // Promotor/a de salud","1","02"
19930357,"1","5",1,"1","","1",33,"7","1","","","1","2","","","1","","","","","1","","","1","","1","Potenciar","6","1","Cooperativista","Limpieza","1","","2","","","2","","2","","2","20","5","10","","","","","1","","","","","","","1","1","1","1","3","2","1","1","1","2","1","PromotorA","2","Promotora","1","1","","","","13","","","","","","1","1","1","1","1","1","1","1","2","","4","1","1","2","2","2","3","","1","","1","4","3","1","2","","Desarolloweb","3","","2","5","","2","1","4","11","","","","","","","2","4","4","4","1","4","4","1","4","","2","","4","1","","","1","2","2023-06-13","Comuna 08",2,1,"93","SERVICIOS N.C.P.","9309","Servicios n.c.p.","1","Servicios Socio Comunitarios","38","Otros","53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5308","Tiendas no especializadas sin predominancia de alimentos y bebidas","31.1.1.2 / promotor de campañas publicitarias/promotor publicitario","1","Servicios Socio Comunitarios","32","Trabajador/a de Medio de Comunicación Comunitaria","1","02"
20059131,"3","99",2,"2","","1",46,"7","1","","","1","1","2","2","1","","","","","1","","","1","","2","Administrativa","3","1","Diseño técnico","8","1","","1","2","","1","","","","1","40","6","4","","","","","1","","","","","","","1","1","1","1","3","3","3","3","1","1","2","Productora de música","6","Administración","2","2","","2","","11","","","","","","1","1","2","2","3","1","1","99","1","Diseñadora","4","1","1","1","2","1","","","7","","","","3","1","3","","Marketing digital","3","","4","4","","2","1","3","","","","","","","","4","4","4","4","4","4","4","4","4","","2","","4","2","","Pastelero","2","1","2023-07-06","Comuna 04",0,0,"74","SERVICIOS EMPRESARIALES N.C.P.","7401","Servicios jurídicos y de contabilidad, teneduría de libros y auditoria; asesoramiento en materia de impuestos; estudio","3","Servicios Personales y otros Oficios.","28","Servicios Informáticos","92","SERVICIOS DE ESPARCIMIENTO Y SERVICIOS CULTURALES Y DEPORTIVOS","9204","Servicios para la práctica deportiva y de entretenimiento n.c.p.","10.3.1.3 / auxiliar administrativo","3","Servicios Personales y otros Oficios.","38","Otros","","02"
19976319,"1","6",1,"1","","2",23,"7","2","2","1","","","","","5","","Bolivia","","1","1","","","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","4","1","2","2","2","2","4","","1","","1","4","3","1","2","","Programacion","3","","4","7","Utn","1","1","2","3","","","","","","","4","4","4","4","2","4","2","4","4","","2","","4","1","","","2","1","2023-06-26","Comuna 08",1,0,"","","","","","","","","","","","","","","","","0","2","02"
20012274,"3","99",2,"2","","1",22,"7","1","","","2","","","","4","Misiones","","","","1","","","1","","1","Vendedora","1","1","Vendedora de lencería","Vende","1","Internet","4","","","","3","2","","2","20","5","11","11","","Plan de inserción laboral","Computadora","1","","","","","","Computadora","1","1","1","1","3","3","1","1","1","3","1","Niñera","1","Cuidado de menores","1","2","","2","","13","","","","","","1","1","3","3","1","1","1","3","2","","4","1","1","1","1","1","","","1","","1","1","3","","4","","Informática","3","","4","5","","2","1","16","","","","","","","Venta marketing","4","4","4","4","4","4","1","4","4","","2","","4","1","","","2","2","2023-06-01","Comuna 08",0,0,"53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5310","Venta al por menor en puestos móviles y  no realizadas en tiendas n.c.p.","2","Comercio Popular y Trabajos en Espacios Públicos","36","Vendedor/a punto fijo","95","SERVICIOS DE HOGARES PRIVADOS QUE CONTRATAN SERVICIO DOMESTICO","9500","Servicios de hogares privados que contratan servicio domestico","57.1.1.3 / niñera/babysitter","1","Servicios Socio Comunitarios","10","Cuidados (niños/as, enfermos/as, personas con discapacidad, ancianos/as)","","02"
19991313,"1","4",3,"1","","2",33,"6","1","","","2","","","","1","","","","","1","","","1","","2","remis cuenta propia","4","1","remisero","chofer, realiza viajes","1","en la esquina de la casa se juntan en comun y levantan viajes (no hay local, especie de parada)","4","","","","3","2","","2","72","7","4","","","","","1","","","","","","auto","2","","2","2","2","3","3","3","3","3","2","cooperativa, reciclado","2","clasificar papel, carton, enbalaje","1","2","","2","","12","","","","","enfaradora, prensa","2","1","3","3","1","2","3","2","2","","2","1","1","1","1","2","1","","1","","2","4","3","1","1","computación","","3","","4","4","","2","1","11","16","","","","","","enfermeria","4","4","4","4","4","4","4","4","4","","2","","4","1","","","2","2","2023-06-27","Comuna 08",1,0,"60","SERVICIO DE TRANSPORTE TERRESTRE","6004","Transporte automotor de pasajeros","8","Transporte y Almacenamiento.","34","Transporte de pasajeros","91","SERVICIOS DE ASOCIACIONES","9109","Servicios de asociaciones n.c.p.","80.3.1.3 / reciclador","4","Recuperación, Reciclado y Servicios Ambientales.","23","Reciclador/a de basura","","02"
20161082,"3","99",1,"1","","2",32,"6","1","","","2","","","","1","","","","","1","","","1","","1","Zapatero","1","1","Zapatero","Zapatero armador","1","","5","","","2","","1","2","2","48","7","4","","","","","1","","","","","","","2","","2","99","3","3","1","1","1","3","99","Multinacional","5","Administrativo","1","1","","","","11","","","","","","1","1","3","3","1","1","1","3","2","","3","1","1","1","1","1","","","7","","","","3","1","1","Oficios digitales","","3","","4","99","","1","2","","","","","","","","","4","4","4","4","4","4","4","4","4","","2","","4","1","","","2","2","2023-07-08","Comuna 07",0,0,"53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5304","Comercio de textiles y avíos (mercería), prendas de vestir, calzado, marroquinería y art. similares","6","Industria Manufacturera.","15","Indumentaria y Textil","53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5308","Tiendas no especializadas sin predominancia de alimentos y bebidas","10.3.1.3 / auxiliar administrativo","3","Servicios Personales y otros Oficios.","38","Otros","","02"
19916927,"1","3",1,"1","","2",32,"5","1","","","2","","","","1","","","","","1","","","1","","1","Diseño Gráfico","1","1","Diseñador","Elaboración de diseños 3D","6","","4","","","","3","2","","2","20","5","4","","","","","1","","","","","","","1","5","3","3","3","3","1","1","1","3","2","Construcción","3","Albañil","1","2","","2","","3","","","","","","1","1","3","3","1","1","1","3","2","","4","1","1","1","1","1","","","7","","","","3","1","2","","Diseño 3 D","3","","3","3","","1","1","3","1","7","15","","","","","4","4","2","4","2","4","4","2","4","","2","","4","1","","","2","2","2023-06-28","Comuna 04",0,0,"74","SERVICIOS EMPRESARIALES N.C.P.","7409","Servicios de fotografía, servicios de envase y empaque, servicios empresariales n.c.p.","1","Servicios Socio Comunitarios","32","Trabajador/a de Medio de Comunicación Comunitaria","45","CONSTRUCCION","4500","Construcción","72.1.1.3 / albañil (oficial, medio oficial)","5","Construcción e Infraestructura Social y Mejoramiento Ambiental.","2","Albañil // Durlero","","02"
20180199,"1","2",3,"3","","1",19,"5","1","","","2","","","","1","","","","","1","","","1","","1","Almacen","2","1","Almacenera","Vender/ Atención al cliente","1","","5","","","2","","2","","2","20","7","4","","","","","1","","","","","","","1","99","2","1","3","3","1","1","1","3","99","","","","","","","","","","","","","","","","","","","","","","","2","","1","2","2","2","1","1","","","7","","","","2","1","1","Programacion","","3","","3","2","","1","1","1","2","3","9","13","","","","4","4","4","4","4","4","4","4","4","","2","","4","1","","","2","2","2023-07-10","Comuna 01",1,0,"53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5303","Comercio de alimentos, bebidas y tabaco","2","Comercio Popular y Trabajos en Espacios Públicos","36","Vendedor/a punto fijo","","","","","","","","","0","1","02"
20000054,"3","99",1,"1","","1",35,"7","1","","","2","","","","6","","","Peru","1","1","","","1","","1","Vendedora","1","1","Vendedora","Venta","1","","4","","","","3","2","","2","40","7","6","","","","","1","","","","","","","2","","1","1","1","1","2","2","1","1","1","Telefonista","2","Telefonista","4","","3","2","","11","12","","","","Teléfono","1","1","1","1","3","3","1","1","1","Hotelería y turismo","3","1","1","1","1","2","6","","7","","","","3","1","2","","Computación programación","3","","3","6","","2","1","2","16","","","","","","Ventas","4","4","4","4","4","4","4","4","1","SUAF","2","","4","1","","","2","1","2023-07-03","Comuna 08",2,0,"53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5310","Venta al por menor en puestos móviles y  no realizadas en tiendas n.c.p.","2","Comercio Popular y Trabajos en Espacios Públicos","36","Vendedor/a punto fijo","64","SERVICIOS DE CORREOS Y TELECOMUNICACIONES","6402","Servicios de  telecomunicaciones","30.1.3.3 / vendedor telefónico (telemarketing)","2","Comercio Popular y Trabajos en Espacios Públicos","36","Vendedor/a punto fijo","1","02"
20058465,"3","99",3,"3","","1",21,"7","2","2","1","","","","","1","","","","","1","","","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","","","","3","1","2","","Marketing de redes sociales","3","","1","4","","1","1","3","14","16","","","","","Marketing","4","4","1","4","4","4","1","4","4","","2","","2","2","","Osecac","2","1","2023-07-06","Comuna 04",1,0,"","","","","","","","","","","","","","","","","0","","02"
19921997,"3","99",1,"1","","1",31,"7","1","","","2","","","","5","","Paraguay","","1","1","","","1","","1","Acompañante terapéutica","1","1","Acompañante de personas","Contención y terapia a personas que lo necesitan","6","","4","","","","3","1","1","2","10","6","11","","","Por mi cuenta","","1","","","","","","","2","","2","2","1","2","1","1","1","1","1","Restaurante","5","Recepcionista","1","1","","","","13","","","","","","1","1","1","2","1","1","1","1","1","Chef","3","1","1","1","1","1","","","7","","","","3","1","2","","Informática","3","","3","3","","1","1","1","2","3","","","","","","4","4","4","4","4","1","4","4","4","","2","","4","1","","","2","1","2023-06-28","Comuna 04",1,2,"85","SERVICIOS SOCIALES Y DE SALUD","8501","Servicios relacionados con la salud humana","1","Servicios Socio Comunitarios","10","Cuidados (niños/as, enfermos/as, personas con discapacidad, ancianos/as)","55","SERVICIOS DE HOTELERIA Y RESTAURANTES","5503","Servicios de expendio de comidas y bebidas excepto vendedores ambulantes de comidas","10.3.1.3 / secretaria/secretaria administrativa","3","Servicios Personales y otros Oficios.","38","Otros","1","02"
19781424,"1","1",2,"3","","2",23,"7","1","","","1","2","","","5","","Bolivia","","1","1","","","1","","2","kiosco","2","1","empleado","venta, atencion al cliente en kiosco","1","","1","2","","2","","2","","2","48","3","9","","","","","1","","","","","","","2","","2","2","3","3","3","3","2","2","2","comercio de venta de legumbres","2","empleado","1","2","","2","","13","","","","","","2","2","3","2","1","1","2","1","2","","3","1","1","1","2","2","6","","1","","2","4","3","1","2","","reparación de PC","3","","4","4","","2","1","3","16","","","","","","reparación de celulares","4","4","4","4","4","4","4","4","4","","2","","4","1","","","2","2","2023-06-06","Comuna 08",2,0,"53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5303","Comercio de alimentos, bebidas y tabaco","2","Comercio Popular y Trabajos en Espacios Públicos","36","Vendedor/a punto fijo","53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5302","Comercio de materias primas agropecuarias","30.3.1.4 / ayudante de ventas de comercio minorista","2","Comercio Popular y Trabajos en Espacios Públicos","36","Vendedor/a punto fijo","1","02"
20140774,"1","2",2,"9","","1",20,"6","1","","","2","","","","4","Tucuman","","","","1","","","1","","1","Cooperativa","4","1","Limpieza de calles","Limpieza","1","","2","","","2","","1","1","2","40hs","4","10","","","","","1","","","","","","","1","1","1","1","2","2","2","3","3","3","1","","","","","","","","","","","","","","","","","","","","","","","2","","3","2","2","2","2","2","1","","1","","1","3","2","","1","Computación","","3","","1","1","","2","1","2","3","14","","","","","","4","4","4","4","4","4","4","4","4","","2","","4","1","","","1","2","2023-07-07","Comuna 04",2,0,"91","SERVICIOS DE ASOCIACIONES","9109","Servicios de asociaciones n.c.p.","3","Servicios Personales y otros Oficios.","26","Servicios de Limpieza","","","","","","","","","0","2","02"
20149100,"1","2",4,"3","","1",18,"5","1","","","1","2","","","1","","","","","1","","","1","","1","Distribuidora de repuestos de autos","5","1","Armar pedidos","Arma de pedidos de repuestos","1","","1","2","","2","","2","","1","20","3","11","","","Por la escuela","","1","","","","","","","1","2","1","1","3","3","1","1","2","3","1","","","","","","","","","","","","","","","","","","","","","","","2","","3","1","1","1","2","1","","","7","","","","3","1","1","Desarrollo web","","16","Desarrollo web","3","7","UTN","1","1","1","3","13","","","","","","4","4","4","4","2","4","1","2","4","","2","","4","1","","","2","2","2023-07-07","Comuna 01",1,0,"50","VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; VENTA AL POR MENOR DE COMBUSTIBLE PARA VEHÍC","5003","Venta de partes, piezas y accesorios de vehículos automotores","2","Comercio Popular y Trabajos en Espacios Públicos","36","Vendedor/a punto fijo","","","","","","","","","0","","02"
19918960,"1","3",1,"1","","2",34,"6","1","","","2","","","","6","","","Peru","1","1","","","1","","2","Arreglo de celulares","1","1","Arreglo de celulares","Arregla celulares","6","","4","","","","3","2","","2","2","5","11","","","Por su cuenta","","1","","","","","","","2","","5","2","1","3","1","1","1","2","1","Venta Accesorios célulares","2","Atención al cliente","1","2","","2","","11","","","","","","2","2","1","3","1","1","1","1","1","Arreglo de celulares","3","2","1","2","2","2","1","","7","","","","3","1","1","Mantenimiento de pc","","3","","4","1","","1","1","3","","","","","","","","4","4","4","4","4","4","4","4","4","","2","","4","1","","","2","2","2023-06-28","Comuna 04",0,0,"53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5311","Reparación de efectos personales y enseres domésticos","2","Comercio Popular y Trabajos en Espacios Públicos","36","Vendedor/a punto fijo","72","SERVICIOS INFORMATICOS Y ACTIVIDADES CONEXAS","7202","Mantenimiento y reparación de maquinaria de oficina, contabilidad e informática","30.3.1.4 / ayudante de ventas de comercio minorista","2","Comercio Popular y Trabajos en Espacios Públicos","36","Vendedor/a punto fijo","","02"
20042518,"3","99",2,"1","","2",47,"6","2","2","1","","","","","1","","","","","1","","","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","OPERARIO","3","LAVABA LLANTAS DE AUTO","1","2","","2","","13","","","","","","2","1","","","","","","","2","","3","2","2","2","2","99","","","7","","","","3","1","1","ARMADO Y REPARACION DE PC","","3","","3","6","","1","2","","","","","","","","","4","4","1","4","4","4","4","4","4","","2","","2","1","","","2","2","2023-07-05","Comuna 04",0,0,"","","","","","","","","28","FABRICACIÓN DE PRODUCTOS ELABORADOS DE METAL, EXCEPTO MAQUINARIA Y EQUIPO","2800","Fabricación de productos elaborados de metal, excepto maquinaria y equipo","05.0.0.2 / prestador de servicio de lavadero de autos","3","Servicios Personales y otros Oficios.","26","Servicios de Limpieza","","02"
20372701,"1","2",2,"2","","1",24,"6","2","2","1","","","","","4","Jujuy","","","","1","","","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Cck","5","Atencion al cliente","1","1","","","","11","","","","","","1","1","","","","","","","2","","4","1","1","1","2","1","","","7","","","","3","1","4","","Oficios digitales","3","","2","4","","1","1","4","","","","","","","","2","2","4","4","4","4","4","4","4","","1","24","4","1","","","2","1","2023-07-14","Comuna 01",1,1,"","","","","","","","","75","ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA","7501","Administración pública","30.3.1.4 / ayudante de ventas de comercio minorista","2","Comercio Popular y Trabajos en Espacios Públicos","36","Vendedor/a punto fijo","","02"
19812080,"1","1",2,"1","","1",47,"5","1","","","2","","","","5","","Bolivia","","1","1","","","1","","1","Cuida ancianos","1","1","Cuidado de ancianos","Cuida ancianos","7","","4","","","","3","2","","2","24","7","4","","","","","1","","","","","","","2","","2","2","1","2","1","2","2","1","2","Vendedora","3","Vendedora en feria","4","","3","2","","13","","","","","","2","2","1","2","2","2","2","1","2","","2","2","2","2","2","2","1","","1","","2","1","3","","1","Oficios digitales","","3","","2","99","","1","1","9","","","","","","","","4","4","4","4","4","4","2","4","4","","2","","4","1","","","2","2","2023-06-06","Comuna 08",0,0,"95","SERVICIOS DE HOGARES PRIVADOS QUE CONTRATAN SERVICIO DOMESTICO","9500","Servicios de hogares privados que contratan servicio domestico","1","Servicios Socio Comunitarios","10","Cuidados (niños/as, enfermos/as, personas con discapacidad, ancianos/as)","53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5310","Venta al por menor en puestos móviles y  no realizadas en tiendas n.c.p.","05.0.0.2 / comerciante de puesto de feria/feriante","2","Comercio Popular y Trabajos en Espacios Públicos","12","Feriante","","02"
19601353,"1","3",1,"1","","2",29,"6","2","2","1","","","","","1","","","","","1","","","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Computación","1","Reparador de PC","4","","3","2","","11","","","","","","3","2","","","","","","","1","Reparador de PC","3","2","2","2","2","2","6","","7","","","","3","1","1","Curso de informática","","3","","4","2","","2","1","3","","","","","","","","2","4","4","4","4","4","4","4","4","","2","","4","1","","","2","2","2023-06-14","Comuna 04",0,2,"","","","","","","","","72","SERVICIOS INFORMATICOS Y ACTIVIDADES CONEXAS","7201","Servicios de informática","92.1.1.2 / técnico en mantenimiento de equipos y sistemas de computación/reparador de PC","3","Servicios Personales y otros Oficios.","28","Servicios Informáticos","","02"
